model	split	seed	auroc	auprc	balanced_accuracy
metadata_confounder_logistic_label_shuffled	donor_holdout	1327	0.5965868263473053	0.6666680067934921	0.5270259481037924
metadata_confounder_logistic_label_shuffled	donor_holdout	1328	0.581874039938556	0.622998931764298	0.5241167434715822
metadata_confounder_logistic_label_shuffled	donor_holdout	1329	0.522104607721046	0.5223594760558565	0.46139476961394776
metadata_confounder_logistic_label_shuffled	donor_holdout	1330	0.23039923039923044	0.5076158590112044	0.37157287157287155
metadata_confounder_logistic_label_shuffled	dataset_holdout	1301	0.9947916666666667	0.9895833333333333	0.5
metadata_confounder_logistic_label_shuffled	dataset_holdout	1302	0.03710407239819005	0.8522239665096809	0.33710407239819007
metadata_confounder_logistic_label_shuffled	dataset_holdout	1303	0.8571428571428571	0.8333333333333334	0.6428571428571428
metadata_confounder_logistic_label_shuffled	dataset_holdout	1304	0.4897959183673469	0.07407407407407407	0.40816326530612246
metadata_confounder_logistic_label_shuffled	dataset_holdout	1305	0.9794285714285714	0.9883116883116883	0.9514285714285714
metadata_confounder_logistic_label_shuffled	dataset_holdout	1306	0.8500000000000001	0.9191919191919192	0.85
metadata_confounder_logistic_label_shuffled	dataset_holdout	1307	0.4324510295687516	0.3731639899680945	0.5043986572519967
metadata_confounder_logistic_label_shuffled	dataset_holdout	1308	0.7631160572337043	0.9197636773880754	0.47058823529411764
metadata_confounder_logistic_label_shuffled	dataset_holdout	1309	0.283975659229209	0.7271143375680581	0.33367139959432046
metadata_confounder_logistic_label_shuffled	dataset_holdout	1310	0.33061224489795915	0.3568627450980392	0.43673469387755104
metadata_confounder_logistic_label_shuffled	dataset_holdout	1311	0.9399624765478425	0.9575596816976127	0.6097560975609756
metadata_confounder_logistic_label_shuffled	dataset_holdout	1312	0.5676742671774084	0.45665199552743907	0.5521701638401839
metadata_confounder_logistic_label_shuffled	dataset_holdout	1313	0.8541666666666667	0.9047469046303968	0.8333333333333333
metadata_confounder_logistic_label_shuffled	dataset_holdout	1314	0.8265107212475633	0.9785948508119954	0.45321637426900585
metadata_confounder_logistic_label_shuffled	dataset_holdout	1315	0.5	0.9174718548156948	0.75
metadata_confounder_logistic_label_shuffled	dataset_holdout	1316	0.7272727272727273	0.9545454545454544	0.7272727272727273
metadata_confounder_logistic_label_shuffled	dataset_holdout	1317	0.40404040404040403	0.8601099896761152	0.36363636363636365
metadata_confounder_logistic_label_shuffled	dataset_holdout	1318	0.4771634615384615	0.7837529146992063	0.34134615384615385
metadata_confounder_logistic_label_shuffled	dataset_holdout	1319	0.5557692307692308	0.8325138778747025	0.7461538461538462
metadata_confounder_logistic_label_shuffled	dataset_holdout	1320	0.4710880668627147	0.4344032040908111	0.5169014084507042
metadata_confounder_logistic_label_shuffled	dataset_holdout	1321	0.6539823008849557	0.8056567759847302	0.6539823008849557
metadata_confounder_logistic_label_shuffled	dataset_holdout	1322	0.5610146878040538	0.45933809135218556	0.5585968224005033
metadata_confounder_logistic_label_shuffled	dataset_holdout	1323	0.4311407805433182	0.37693064346277216	0.5
metadata_confounder_logistic_label_shuffled	dataset_holdout	1324	0.8	0.875	0.775
metadata_confounder_logistic_label_shuffled	dataset_holdout	1325	0.875	0.6	0.875
metadata_confounder_logistic_label_shuffled	dataset_holdout	1326	0.3766295561335114	0.3954315197221906	0.5169133192389006
metadata_confounder_logistic_label_shuffled	dataset_holdout	1327	0.0	0.029850746268656716	0.3769230769230769
metadata_confounder_logistic_label_shuffled	dataset_holdout	1328	0.5017301038062284	0.7692397889388314	0.5
metadata_confounder_logistic_label_shuffled	dataset_holdout	1329	0.5454545454545454	0.8909320784320784	0.5
metadata_confounder_logistic_label_shuffled	dataset_holdout	1330	0.36458333333333337	0.3221650221650222	0.3333333333333333
scVI_embedding_logistic	random_cell	1301	0.750786585833781	0.6726345500986733	0.6896439260225615
scVI_embedding_logistic	random_cell	1302	0.6724733328217327	0.6072889693557508	0.61520604711841
scVI_embedding_logistic	random_cell	1303	0.7149873378865782	0.6797751435189185	0.6556480699869542
scVI_embedding_logistic	random_cell	1304	0.705164607474484	0.6581811244234657	0.651523290614688
scVI_embedding_logistic	random_cell	1305	0.6933082649067609	0.6413529259957762	0.6548806691735093
scVI_embedding_logistic	random_cell	1306	0.6780753587598802	0.6452687960551766	0.632415010359911
scVI_embedding_logistic	random_cell	1307	0.7188243419538025	0.671264903556416	0.6814711073593738
scVI_embedding_logistic	random_cell	1308	0.6983347402348247	0.659227352110862	0.627848975519914
scVI_embedding_logistic	random_cell	1309	0.6998695418617145	0.6559059974772097	0.6434272120328448
scVI_embedding_logistic	random_cell	1310	0.7370884813137902	0.6942619033004054	0.6754470109738315
scVI_embedding_logistic	random_cell	1311	0.7347479088327834	0.6691965843462384	0.6669288619445937
scVI_embedding_logistic	random_cell	1312	0.7439183485534494	0.7040290803696518	0.6811257769933237
scVI_embedding_logistic	random_cell	1313	0.6847133757961783	0.6393120036254677	0.6440411326836006
scVI_embedding_logistic	random_cell	1314	0.6766940372956795	0.6279262329147656	0.6347363978205817
scVI_embedding_logistic	random_cell	1315	0.7080807305655744	0.6756666628666339	0.6386117719284783
scVI_embedding_logistic	random_cell	1316	0.7012124932852428	0.6395562689905241	0.6501419691504873
scVI_embedding_logistic	random_cell	1317	0.7197835929706085	0.6906599637986754	0.6432545468498196
scVI_embedding_logistic	random_cell	1318	0.7270355306576625	0.6693880697889191	0.6662382012124932
scVI_embedding_logistic	random_cell	1319	0.7070831095080962	0.6568418454360982	0.6841378251860947
scVI_embedding_logistic	random_cell	1320	0.7060087483692732	0.7003725339609386	0.6495472335200675
scVI_embedding_logistic	random_cell	1321	0.7020566341800322	0.641637208684042	0.638093776379403
scVI_embedding_logistic	random_cell	1322	0.7286470723658968	0.7049380273593391	0.6788043895326529
scVI_embedding_logistic	random_cell	1323	0.7088865014196915	0.6632495965264789	0.6607321003760264
scVI_embedding_logistic	random_cell	1324	0.7250786585833782	0.6755386835303467	0.6759650065229068
scVI_embedding_logistic	random_cell	1325	0.725999539559512	0.6982171179346581	0.6596961092778758
scVI_embedding_logistic	random_cell	1326	0.7316783055790038	0.6724171485348029	0.6720896324150103
scVI_embedding_logistic	random_cell	1327	0.6875911288465966	0.6643055457669402	0.6168367738469802
scVI_embedding_logistic	random_cell	1328	0.6938454454761722	0.6448579387983575	0.6350817281866319
scVI_embedding_logistic	random_cell	1329	0.6541708234210728	0.5984979770556572	0.595656511395902
scVI_embedding_logistic	random_cell	1330	0.6886271199447472	0.6551602218403795	0.6483385772388919
scVI_embedding_logistic	donor_holdout	1301	0.7003615910004017	0.6055285581941489	0.6421856167135396
scVI_embedding_logistic	donor_holdout	1302	0.6607142857142857	0.6477004194302936	0.6300770308123249
scVI_embedding_logistic	donor_holdout	1303	0.6552158840214308	0.649137565715072	0.5948235108729909
scVI_embedding_logistic	donor_holdout	1304	0.6781000613873542	0.7034691716365105	0.6274171270718232
scVI_embedding_logistic	donor_holdout	1305	0.6690716690716692	0.6340559854252914	0.6021725188391855
scVI_embedding_logistic	donor_holdout	1306	0.6498367346938776	0.5416714715595077	0.5886734693877551
scVI_embedding_logistic	donor_holdout	1307	0.7076011273209549	0.5198736152649792	0.6411637931034483
scVI_embedding_logistic	donor_holdout	1308	0.7476018724579849	0.7243674379244841	0.6982580001534802
scVI_embedding_logistic	donor_holdout	1309	0.6563988095238096	0.6199097940531331	0.6075892857142857
scVI_embedding_logistic	donor_holdout	1310	0.714140625	0.6544830802178978	0.634375
scVI_embedding_logistic	donor_holdout	1311	0.6997656250000001	0.6919308759034684	0.653125
scVI_embedding_logistic	donor_holdout	1312	0.7087975412985017	0.6143971510875363	0.6392431809450634
scVI_embedding_logistic	donor_holdout	1313	0.7292562509953814	0.708985258566551	0.6657310081223125
scVI_embedding_logistic	donor_holdout	1314	0.693452380952381	0.5935794312774152	0.6505102040816326
scVI_embedding_logistic	donor_holdout	1315	0.7112781954887218	0.7117067105063681	0.6608082706766918
scVI_embedding_logistic	donor_holdout	1316	0.6473165388828039	0.5859180998918198	0.6244719136285402
scVI_embedding_logistic	donor_holdout	1317	0.6541970802919708	0.5427875320017234	0.5997947080291971
scVI_embedding_logistic	donor_holdout	1318	0.6630576359492024	0.6455297927849657	0.6488928687723868
scVI_embedding_logistic	donor_holdout	1319	0.4999241734910525	0.48429049325938206	0.49287230815893235
scVI_embedding_logistic	donor_holdout	1320	0.6837194337194337	0.708045922813481	0.6266087516087515
scVI_embedding_logistic	donor_holdout	1321	0.656949152542373	0.4917620583701048	0.6023728813559321
scVI_embedding_logistic	donor_holdout	1322	0.6908089322685596	0.6743977167470032	0.6119306418219461
scVI_embedding_logistic	donor_holdout	1323	0.6382857142857143	0.6494401828506062	0.5742857142857143
scVI_embedding_logistic	donor_holdout	1324	0.6358470217355234	0.6013951948256613	0.6019785963165754
scVI_embedding_logistic	donor_holdout	1325	0.7342206790123458	0.7354086924936937	0.6650077160493827
scVI_embedding_logistic	donor_holdout	1326	0.6431746031746032	0.5904985719798788	0.6191666666666666
scVI_embedding_logistic	donor_holdout	1327	0.6847904191616766	0.6801003587244034	0.6482634730538923
scVI_embedding_logistic	donor_holdout	1328	0.6103686635944701	0.5689999822819665	0.580241935483871
scVI_embedding_logistic	donor_holdout	1329	0.6747742839352427	0.5840037538494267	0.6176058530510585
scVI_embedding_logistic	donor_holdout	1330	0.627384960718294	0.7031022840316549	0.5862193362193362
scVI_embedding_logistic	dataset_holdout	1301	0.17578125	0.29125982609950013	0.22916666666666666
scVI_embedding_logistic	dataset_holdout	1302	0.5497737556561086	0.9102804337874074	0.540497737556561
scVI_embedding_logistic	dataset_holdout	1303	0.5408482142857143	0.6199188645061918	0.5526785714285715
scVI_embedding_logistic	dataset_holdout	1304	0.14285714285714285	0.03349673202614379	0.2602040816326531
scVI_embedding_logistic	dataset_holdout	1305	0.5988571428571429	0.6691488277868238	0.5114285714285715
scVI_embedding_logistic	dataset_holdout	1306	0.43359375	0.6046709654278906	0.384375
scVI_embedding_logistic	dataset_holdout	1307	0.5415042893338993	0.41450469315504496	0.5009742639966046
scVI_embedding_logistic	dataset_holdout	1308	0.6025437201907791	0.8544315531047306	0.5317965023847376
scVI_embedding_logistic	dataset_holdout	1309	0.7342799188640974	0.9109643626858085	0.6161257606490872
scVI_embedding_logistic	dataset_holdout	1310	0.17346938775510207	0.11037228234749757	0.3510204081632653
scVI_embedding_logistic	dataset_holdout	1311	0.600375234521576	0.5078006466002706	0.5417448405253283
scVI_embedding_logistic	dataset_holdout	1312	0.5254911392553572	0.40538300802415345	0.5267523508397323
scVI_embedding_logistic	dataset_holdout	1313	0.45442708333333337	0.7382805801466394	0.3958333333333333
scVI_embedding_logistic	dataset_holdout	1314	0.658869395711501	0.9634136583506299	0.5891812865497077
scVI_embedding_logistic	dataset_holdout	1315	0.6632231404958678	0.9431046596926795	0.6118285123966942
scVI_embedding_logistic	dataset_holdout	1316	0.6264204545454546	0.9554568783048532	0.45454545454545453
scVI_embedding_logistic	dataset_holdout	1317	0.5707070707070707	0.9190701372166765	0.47474747474747475
scVI_embedding_logistic	dataset_holdout	1318	0.59375	0.8212985277216955	0.5588942307692308
scVI_embedding_logistic	dataset_holdout	1319	0.6548076923076923	0.789149910952919	0.6021634615384616
scVI_embedding_logistic	dataset_holdout	1320	0.5520198111747407	0.45574798391572113	0.5571376979827684
scVI_embedding_logistic	dataset_holdout	1321	0.5856194690265487	0.7917667360069843	0.536504424778761
scVI_embedding_logistic	dataset_holdout	1322	0.47996084805900757	0.4053308544108074	0.5003932672644329
scVI_embedding_logistic	dataset_holdout	1323	0.560676009409225	0.4284830219275789	0.5737896768365294
scVI_embedding_logistic	dataset_holdout	1324	0.5914062500000001	0.5716315237614668	0.54375
scVI_embedding_logistic	dataset_holdout	1325	0.5885416666666667	0.382618891759808	0.5078125
scVI_embedding_logistic	dataset_holdout	1326	0.45492394954121	0.4080323609434692	0.4972856501732966
scVI_embedding_logistic	dataset_holdout	1327	0.05384615384615382	0.0233999494055148	0.25769230769230766
scVI_embedding_logistic	dataset_holdout	1328	0.6989619377162629	0.8566284241075218	0.5588235294117647
scVI_embedding_logistic	dataset_holdout	1329	0.5388257575757576	0.8419962271808292	0.4659090909090909
scVI_embedding_logistic	dataset_holdout	1330	0.09027777777777776	0.20499616499893275	0.23958333333333331
scVI_embedding_logistic_label_shuffled	random_cell	1301	0.5003837004067224	0.47605295597102215	0.5226766940372957
scVI_embedding_logistic_label_shuffled	random_cell	1302	0.4720282403499348	0.4965610387905877	0.492901542475635
scVI_embedding_logistic_label_shuffled	random_cell	1303	0.497160616990254	0.48788705213979455	0.48937149873378866
scVI_embedding_logistic_label_shuffled	random_cell	1304	0.5382933005908986	0.5229969206201743	0.5305041823344333
scVI_embedding_logistic_label_shuffled	random_cell	1305	0.49723735707159844	0.4954773241132289	0.49754431739697647
scVI_embedding_logistic_label_shuffled	random_cell	1306	0.45998004757885047	0.4810421466919857	0.4727572711227074
scVI_embedding_logistic_label_shuffled	random_cell	1307	0.5763563809377638	0.5593650908208332	0.5596845982656742
scVI_embedding_logistic_label_shuffled	random_cell	1308	0.5150026859028471	0.5213634877596627	0.503319008518149
scVI_embedding_logistic_label_shuffled	random_cell	1309	0.5115493822423451	0.4867181222052426	0.5120865628117566
scVI_embedding_logistic_label_shuffled	random_cell	1310	0.4547617220474254	0.4658576704176878	0.44737548921801856
scVI_embedding_logistic_label_shuffled	random_cell	1311	0.4884122477169826	0.5009545639259412	0.488162842452613
scVI_embedding_logistic_label_shuffled	random_cell	1312	0.4930166525976518	0.4764506904926995	0.5225040288542706
scVI_embedding_logistic_label_shuffled	random_cell	1313	0.5299670017650219	0.5139744873143579	0.5263794029621671
scVI_embedding_logistic_label_shuffled	random_cell	1314	0.3854654285933543	0.4061159902795887	0.4116529813521602
scVI_embedding_logistic_label_shuffled	random_cell	1315	0.5636942675159236	0.5448469291750593	0.5550418233443327
scVI_embedding_logistic_label_shuffled	random_cell	1316	0.48442176348706933	0.48374809491717224	0.5067531271583148
scVI_embedding_logistic_label_shuffled	random_cell	1317	0.5135062543166296	0.5560039906688412	0.5200099762105748
scVI_embedding_logistic_label_shuffled	random_cell	1318	0.4241040595503031	0.4529895419702563	0.4541669864170056
scVI_embedding_logistic_label_shuffled	random_cell	1319	0.5030312332131073	0.49062282722529305	0.48670478090706776
scVI_embedding_logistic_label_shuffled	random_cell	1320	0.42230066763870766	0.4346153444403569	0.4458215025707927
scVI_embedding_logistic_label_shuffled	random_cell	1321	0.5115493822423451	0.5195290241998961	0.4831747371652214
scVI_embedding_logistic_label_shuffled	random_cell	1322	0.49497352467193617	0.5136067119971877	0.5200099762105748
scVI_embedding_logistic_label_shuffled	random_cell	1323	0.37023252244647376	0.4021005496908249	0.4180224081037526
scVI_embedding_logistic_label_shuffled	random_cell	1324	0.5581306116184483	0.570084847096218	0.5540058322461822
scVI_embedding_logistic_label_shuffled	random_cell	1325	0.44401811065919733	0.44138341370834927	0.474905993400353
scVI_embedding_logistic_label_shuffled	random_cell	1326	0.42314480853349706	0.422725873876989	0.45288159005448547
scVI_embedding_logistic_label_shuffled	random_cell	1327	0.5076740081344485	0.49395082047389327	0.5293914511549382
scVI_embedding_logistic_label_shuffled	random_cell	1328	0.4045737088481313	0.43441545178684027	0.40528355460056786
scVI_embedding_logistic_label_shuffled	random_cell	1329	0.4546466119254087	0.45087121862880586	0.4727572711227074
scVI_embedding_logistic_label_shuffled	random_cell	1330	0.5753587598802855	0.5779355696938233	0.5354155475404804
scVI_embedding_logistic_label_shuffled	donor_holdout	1301	0.5218963439132182	0.4348193482072268	0.5334873443149859
scVI_embedding_logistic_label_shuffled	donor_holdout	1302	0.5426003734827265	0.5045992300650408	0.519782913165266
scVI_embedding_logistic_label_shuffled	donor_holdout	1303	0.5532618972581154	0.5853631606149963	0.5269264103372203
scVI_embedding_logistic_label_shuffled	donor_holdout	1304	0.5045273173726212	0.5544893790198697	0.5286026703499079
scVI_embedding_logistic_label_shuffled	donor_holdout	1305	0.6037758537758539	0.5696296509011529	0.6085056918390251
scVI_embedding_logistic_label_shuffled	donor_holdout	1306	0.4388979591836734	0.3443523317049789	0.4641428571428572
scVI_embedding_logistic_label_shuffled	donor_holdout	1307	0.6220988063660478	0.5242110633808633	0.5890251989389921
scVI_embedding_logistic_label_shuffled	donor_holdout	1308	0.4942444938991635	0.5005511942083252	0.48334740234824647
scVI_embedding_logistic_label_shuffled	donor_holdout	1309	0.49505208333333334	0.5096159728471037	0.4888392857142857
scVI_embedding_logistic_label_shuffled	donor_holdout	1310	0.48027343749999996	0.517820755294388	0.49375
scVI_embedding_logistic_label_shuffled	donor_holdout	1311	0.4789453125	0.5164310202202523	0.48125
scVI_embedding_logistic_label_shuffled	donor_holdout	1312	0.5532846715328468	0.48186859205605903	0.5577602766039185
scVI_embedding_logistic_label_shuffled	donor_holdout	1313	0.4969740404523013	0.5117083398040516	0.48853320592451027
scVI_embedding_logistic_label_shuffled	donor_holdout	1314	0.4925015460729747	0.4260886802305588	0.4796691403834261
scVI_embedding_logistic_label_shuffled	donor_holdout	1315	0.5031954887218045	0.5483069425503452	0.5159774436090225
scVI_embedding_logistic_label_shuffled	donor_holdout	1316	0.49381943357846975	0.4865549521026817	0.4659286496635894
scVI_embedding_logistic_label_shuffled	donor_holdout	1317	0.5206052311435523	0.46981380117851307	0.5059876824817519
scVI_embedding_logistic_label_shuffled	donor_holdout	1318	0.5099316183653534	0.49152282752713344	0.5127808531422989
scVI_embedding_logistic_label_shuffled	donor_holdout	1319	0.4345996360327571	0.43650640367058857	0.4404003639672429
scVI_embedding_logistic_label_shuffled	donor_holdout	1320	0.4870897683397683	0.5323879521249286	0.4978281853281853
scVI_embedding_logistic_label_shuffled	donor_holdout	1321	0.4464406779661017	0.32562593476720325	0.46499999999999997
scVI_embedding_logistic_label_shuffled	donor_holdout	1322	0.5158606921029282	0.4983217597525859	0.4869306418219461
scVI_embedding_logistic_label_shuffled	donor_holdout	1323	0.47861224489795917	0.5499410496142927	0.4742857142857143
scVI_embedding_logistic_label_shuffled	donor_holdout	1324	0.5145594823295172	0.5501059365008608	0.4946698191471711
scVI_embedding_logistic_label_shuffled	donor_holdout	1325	0.5350694444444444	0.5793947460400606	0.5310570987654322
scVI_embedding_logistic_label_shuffled	donor_holdout	1326	0.597420634920635	0.5720608628558255	0.5820238095238095
scVI_embedding_logistic_label_shuffled	donor_holdout	1327	0.5132135728542915	0.5431096968739777	0.5161876247504991
scVI_embedding_logistic_label_shuffled	donor_holdout	1328	0.49692780337941633	0.4690114381467511	0.5078149001536099
scVI_embedding_logistic_label_shuffled	donor_holdout	1329	0.5640177459526774	0.47703972806520945	0.5520314445828145
scVI_embedding_logistic_label_shuffled	donor_holdout	1330	0.47338464005130676	0.5908461315557381	0.47655122655122656
scVI_embedding_logistic_label_shuffled	dataset_holdout	1301	0.30859375	0.3412021226755202	0.43229166666666663
scVI_embedding_logistic_label_shuffled	dataset_holdout	1302	0.5592760180995475	0.904378987329503	0.5389140271493214
scVI_embedding_logistic_label_shuffled	dataset_holdout	1303	0.5792410714285714	0.6632633514766373	0.5741071428571428
scVI_embedding_logistic_label_shuffled	dataset_holdout	1304	0.7959183673469388	0.12878787878787878	0.6122448979591837
scVI_embedding_logistic_label_shuffled	dataset_holdout	1305	0.44	0.553578017554703	0.4114285714285714
scVI_embedding_logistic_label_shuffled	dataset_holdout	1306	0.52109375	0.5949855777808748	0.50625
scVI_embedding_logistic_label_shuffled	dataset_holdout	1307	0.4442965363789534	0.36169361535789285	0.4402226337924914
scVI_embedding_logistic_label_shuffled	dataset_holdout	1308	0.3298887122416534	0.7558702179670276	0.42408585055643877
scVI_embedding_logistic_label_shuffled	dataset_holdout	1309	0.3955375253549696	0.7406483803538092	0.39553752535496955
scVI_embedding_logistic_label_shuffled	dataset_holdout	1310	0.7285714285714285	0.4192169312169312	0.6663265306122449
scVI_embedding_logistic_label_shuffled	dataset_holdout	1311	0.4962476547842401	0.4582422391910157	0.4849906191369606
scVI_embedding_logistic_label_shuffled	dataset_holdout	1312	0.6167911257633264	0.5118323512282372	0.5878947152301565
scVI_embedding_logistic_label_shuffled	dataset_holdout	1313	0.6783854166666666	0.8333792877958809	0.6145833333333333
scVI_embedding_logistic_label_shuffled	dataset_holdout	1314	0.4639376218323587	0.886209062747996	0.5409356725146199
scVI_embedding_logistic_label_shuffled	dataset_holdout	1315	0.36673553719008267	0.8141358098245491	0.3775826446280992
scVI_embedding_logistic_label_shuffled	dataset_holdout	1316	0.5894886363636364	0.9512671933791399	0.5227272727272727
scVI_embedding_logistic_label_shuffled	dataset_holdout	1317	0.48148148148148145	0.8724246683441759	0.5202020202020202
scVI_embedding_logistic_label_shuffled	dataset_holdout	1318	0.7211538461538461	0.8574977807949437	0.6971153846153846
scVI_embedding_logistic_label_shuffled	dataset_holdout	1319	0.4413461538461539	0.6316595584434364	0.4579326923076923
scVI_embedding_logistic_label_shuffled	dataset_holdout	1320	0.44919259144611257	0.42004701418651647	0.44398699891657634
scVI_embedding_logistic_label_shuffled	dataset_holdout	1321	0.4688053097345133	0.7311810607222302	0.42798672566371687
scVI_embedding_logistic_label_shuffled	dataset_holdout	1322	0.5100705550603302	0.4396436587682802	0.5062485798682118
scVI_embedding_logistic_label_shuffled	dataset_holdout	1323	0.551958984226056	0.44893890180172225	0.5529092924896316
scVI_embedding_logistic_label_shuffled	dataset_holdout	1324	0.51640625	0.551610323726215	0.559375
scVI_embedding_logistic_label_shuffled	dataset_holdout	1325	0.5872395833333334	0.4233697549566631	0.5885416666666666
scVI_embedding_logistic_label_shuffled	dataset_holdout	1326	0.5113845887651871	0.48284273384519155	0.4862038574047139
scVI_embedding_logistic_label_shuffled	dataset_holdout	1327	0.9461538461538461	0.375	0.7769230769230769
scVI_embedding_logistic_label_shuffled	dataset_holdout	1328	0.42733564013840825	0.6428174486514303	0.4411764705882353
scVI_embedding_logistic_label_shuffled	dataset_holdout	1329	0.33475378787878785	0.7229879689558445	0.3693181818181818
scVI_embedding_logistic_label_shuffled	dataset_holdout	1330	0.8064236111111112	0.7167201190127923	0.6979166666666667
TranscriptFormer_embedding_logistic	random_cell	1301	0.755544470877139	0.7082984841943124	0.7138362366664108
TranscriptFormer_embedding_logistic	random_cell	1302	0.7212032844754814	0.666382938535247	0.6446358683140204
TranscriptFormer_embedding_logistic	random_cell	1303	0.7636021794183103	0.7404514215568831	0.6965313483232292
TranscriptFormer_embedding_logistic	random_cell	1304	0.7364745606630343	0.6967298411142866	0.6982580001534802
TranscriptFormer_embedding_logistic	random_cell	1305	0.7373187015578238	0.7092071119467684	0.6836198296370194
TranscriptFormer_embedding_logistic	random_cell	1306	0.7346327987107666	0.7105937201337214	0.6623628271045967
TranscriptFormer_embedding_logistic	random_cell	1307	0.7532038983961323	0.7033169064694859	0.6701903154017343
TranscriptFormer_embedding_logistic	random_cell	1308	0.7515156166065535	0.7241952460028838	0.6916199831171821
TranscriptFormer_embedding_logistic	random_cell	1309	0.7306806845215256	0.6610865163180166	0.6747563502417313
TranscriptFormer_embedding_logistic	random_cell	1310	0.7738469802777992	0.7563047082610923	0.6985074054178497
TranscriptFormer_embedding_logistic	random_cell	1311	0.7430358376179879	0.6879023581014713	0.701864783976671
TranscriptFormer_embedding_logistic	random_cell	1312	0.7564653518532729	0.7267995223726254	0.6919653134832322
TranscriptFormer_embedding_logistic	random_cell	1313	0.751093546159159	0.7069339537363897	0.6598687744609009
TranscriptFormer_embedding_logistic	random_cell	1314	0.73896861330673	0.6930250667166628	0.6938646304965084
TranscriptFormer_embedding_logistic	random_cell	1315	0.7497122246949582	0.69864067731045	0.6682142583071138
TranscriptFormer_embedding_logistic	random_cell	1316	0.7529353081114265	0.7298650675482298	0.6489333128693116
TranscriptFormer_embedding_logistic	random_cell	1317	0.7363210805003453	0.6993066420473866	0.6670056020259381
TranscriptFormer_embedding_logistic	random_cell	1318	0.7527050878673932	0.7107529422820792	0.6729529583301358
TranscriptFormer_embedding_logistic	random_cell	1319	0.7641009899470493	0.7381641719560814	0.6818164377254239
TranscriptFormer_embedding_logistic	random_cell	1320	0.7292226229759803	0.695115778960844	0.654362673624434
TranscriptFormer_embedding_logistic	random_cell	1321	0.7410789655437036	0.6927221690062181	0.6908525823037373
TranscriptFormer_embedding_logistic	random_cell	1322	0.7813675082495588	0.7356043794350301	0.7313905302739621
TranscriptFormer_embedding_logistic	random_cell	1323	0.7668636328754509	0.7205183107859845	0.687667868927941
TranscriptFormer_embedding_logistic	random_cell	1324	0.7442636789194996	0.6900042787554754	0.6633988182027473
TranscriptFormer_embedding_logistic	random_cell	1325	0.7467577315631955	0.6781307221428002	0.674411019875681
TranscriptFormer_embedding_logistic	random_cell	1326	0.7602639858798251	0.6912880482128679	0.7404266748522754
TranscriptFormer_embedding_logistic	random_cell	1327	0.7725423988949428	0.7380082201730727	0.7013467884275957
TranscriptFormer_embedding_logistic	random_cell	1328	0.7471414319699179	0.7111362744310014	0.6968766786892794
TranscriptFormer_embedding_logistic	random_cell	1329	0.7264983500882511	0.6616723769961441	0.6841378251860947
TranscriptFormer_embedding_logistic	random_cell	1330	0.7451845598956334	0.6953763665257052	0.6695955797713145
TranscriptFormer_embedding_logistic	donor_holdout	1301	0.7153877059059863	0.5985402929525444	0.6381076737645641
TranscriptFormer_embedding_logistic	donor_holdout	1302	0.6902816682228448	0.5926042013938011	0.5936041083099907
TranscriptFormer_embedding_logistic	donor_holdout	1303	0.6813346990230066	0.6457665202432908	0.6463126378821304
TranscriptFormer_embedding_logistic	donor_holdout	1304	0.7407535297728668	0.7689578103512187	0.6525092081031307
TranscriptFormer_embedding_logistic	donor_holdout	1305	0.6996151996151996	0.6462769270696513	0.6377264710598044
TranscriptFormer_embedding_logistic	donor_holdout	1306	0.7548163265306121	0.6501276016470465	0.678530612244898
TranscriptFormer_embedding_logistic	donor_holdout	1307	0.7490881962864722	0.5579971683120009	0.701011273209549
TranscriptFormer_embedding_logistic	donor_holdout	1308	0.7093085718670862	0.6524538129810993	0.6357723889187322
TranscriptFormer_embedding_logistic	donor_holdout	1309	0.7017113095238094	0.621269385387852	0.6523809523809524
TranscriptFormer_embedding_logistic	donor_holdout	1310	0.6927343749999999	0.6496912907018568	0.646875
TranscriptFormer_embedding_logistic	donor_holdout	1311	0.672421875	0.6195654845604659	0.6468750000000001
TranscriptFormer_embedding_logistic	donor_holdout	1312	0.7466384940453323	0.6383642492087456	0.6848252016903573
TranscriptFormer_embedding_logistic	donor_holdout	1313	0.6890030259595477	0.6726325610705746	0.6252587991718426
TranscriptFormer_embedding_logistic	donor_holdout	1314	0.7181122448979592	0.6044394424754249	0.6609461966604824
TranscriptFormer_embedding_logistic	donor_holdout	1315	0.7357894736842105	0.7323681796555828	0.6508458646616542
TranscriptFormer_embedding_logistic	donor_holdout	1316	0.7091222030981067	0.6617533167978206	0.6423486152401815
TranscriptFormer_embedding_logistic	donor_holdout	1317	0.6611922141119222	0.5571571442286807	0.6133477798053528
TranscriptFormer_embedding_logistic	donor_holdout	1318	0.7099886030608922	0.6762518017555752	0.6598420709866493
TranscriptFormer_embedding_logistic	donor_holdout	1319	0.637359720958447	0.6262896794601582	0.6218342432514408
TranscriptFormer_embedding_logistic	donor_holdout	1320	0.659306628056628	0.6715115523992645	0.6173584298584298
TranscriptFormer_embedding_logistic	donor_holdout	1321	0.6901271186440677	0.5506957132145149	0.6355084745762711
TranscriptFormer_embedding_logistic	donor_holdout	1322	0.6532091097308488	0.6447953402816844	0.6216356107660456
TranscriptFormer_embedding_logistic	donor_holdout	1323	0.7223673469387755	0.718842103220019	0.6514285714285715
TranscriptFormer_embedding_logistic	donor_holdout	1324	0.6910983905757425	0.6473710155550818	0.6507590841214534
