PC1	PC2	age_group	disease	dataset_id
18.178843	-8.271985	young	normal	46104f0b-9af5-466a-ae0f-56b8dc1969a2
37.366913	14.760142	young	normal	46104f0b-9af5-466a-ae0f-56b8dc1969a2
39.973724	8.667943	young	normal	46104f0b-9af5-466a-ae0f-56b8dc1969a2
23.031569	-20.475634	young	normal	46104f0b-9af5-466a-ae0f-56b8dc1969a2
39.42137	-6.190806	young	normal	46104f0b-9af5-466a-ae0f-56b8dc1969a2
40.51674	13.101403	young	normal	46104f0b-9af5-466a-ae0f-56b8dc1969a2
22.816921	4.1021495	young	normal	46104f0b-9af5-466a-ae0f-56b8dc1969a2
40.731995	-8.456569	young	normal	46104f0b-9af5-466a-ae0f-56b8dc1969a2
23.119701	-22.78045	young	normal	420d0f5d-b7ba-4b1e-88d0-44e9f733febd
34.245415	9.96085	young	normal	420d0f5d-b7ba-4b1e-88d0-44e9f733febd
37.59038	9.280944	young	normal	420d0f5d-b7ba-4b1e-88d0-44e9f733febd
38.29686	-12.284443	young	normal	420d0f5d-b7ba-4b1e-88d0-44e9f733febd
21.66981	-15.097612	young	normal	420d0f5d-b7ba-4b1e-88d0-44e9f733febd
38.516964	17.665169	young	normal	420d0f5d-b7ba-4b1e-88d0-44e9f733febd
28.409945	-14.857078	young	normal	420d0f5d-b7ba-4b1e-88d0-44e9f733febd
43.09303	3.737414	young	normal	420d0f5d-b7ba-4b1e-88d0-44e9f733febd
42.208378	-4.523811	young	cytomegalovirus infection	5fde5c9c-5b1e-4df5-982a-3f8e7635161f
35.37694	3.9331636	young	cytomegalovirus infection	5fde5c9c-5b1e-4df5-982a-3f8e7635161f
38.95862	5.277114	young	cytomegalovirus infection	5fde5c9c-5b1e-4df5-982a-3f8e7635161f
42.141605	8.595925	young	cytomegalovirus infection	5fde5c9c-5b1e-4df5-982a-3f8e7635161f
14.12148	-16.536165	young	cytomegalovirus infection	5fde5c9c-5b1e-4df5-982a-3f8e7635161f
42.338425	-9.283077	young	cytomegalovirus infection	5fde5c9c-5b1e-4df5-982a-3f8e7635161f
22.30923	-22.310797	young	cytomegalovirus infection	5fde5c9c-5b1e-4df5-982a-3f8e7635161f
41.548862	14.453249	young	cytomegalovirus infection	5fde5c9c-5b1e-4df5-982a-3f8e7635161f
11.4608	-0.5734595	young	normal	46104f0b-9af5-466a-ae0f-56b8dc1969a2
37.04573	11.463673	young	normal	46104f0b-9af5-466a-ae0f-56b8dc1969a2
40.32367	12.705513	young	normal	46104f0b-9af5-466a-ae0f-56b8dc1969a2
37.204517	15.3933935	young	normal	46104f0b-9af5-466a-ae0f-56b8dc1969a2
29.774515	4.0382423	young	normal	46104f0b-9af5-466a-ae0f-56b8dc1969a2
12.138926	9.048781	young	normal	46104f0b-9af5-466a-ae0f-56b8dc1969a2
42.65289	-0.29916593	young	normal	46104f0b-9af5-466a-ae0f-56b8dc1969a2
39.80441	15.596347	young	normal	46104f0b-9af5-466a-ae0f-56b8dc1969a2
35.212234	-16.775452	young	cytomegalovirus infection	0a8e3443-c3e2-4918-84db-0495657d9175
33.162964	3.1909437	young	cytomegalovirus infection	0a8e3443-c3e2-4918-84db-0495657d9175
40.642242	8.275878	young	cytomegalovirus infection	0a8e3443-c3e2-4918-84db-0495657d9175
44.472054	-5.353968	young	cytomegalovirus infection	0a8e3443-c3e2-4918-84db-0495657d9175
29.64318	7.137372	young	cytomegalovirus infection	0a8e3443-c3e2-4918-84db-0495657d9175
41.302773	-0.11462967	young	cytomegalovirus infection	0a8e3443-c3e2-4918-84db-0495657d9175
39.22743	-8.55082	young	cytomegalovirus infection	0a8e3443-c3e2-4918-84db-0495657d9175
41.035496	-8.891991	young	cytomegalovirus infection	0a8e3443-c3e2-4918-84db-0495657d9175
34.544567	-14.586755	young	cytomegalovirus infection	0a8e3443-c3e2-4918-84db-0495657d9175
26.600138	2.216442	young	cytomegalovirus infection	0a8e3443-c3e2-4918-84db-0495657d9175
27.481544	-21.557993	young	cytomegalovirus infection	0a8e3443-c3e2-4918-84db-0495657d9175
41.01683	-5.322173	young	cytomegalovirus infection	0a8e3443-c3e2-4918-84db-0495657d9175
25.184828	-20.479404	young	cytomegalovirus infection	0a8e3443-c3e2-4918-84db-0495657d9175
37.68337	6.1776805	young	cytomegalovirus infection	0a8e3443-c3e2-4918-84db-0495657d9175
43.619137	15.205698	young	cytomegalovirus infection	0a8e3443-c3e2-4918-84db-0495657d9175
40.256226	9.617036	young	cytomegalovirus infection	0a8e3443-c3e2-4918-84db-0495657d9175
46.144287	15.034845	young	cytomegalovirus infection	5fde5c9c-5b1e-4df5-982a-3f8e7635161f
40.05325	12.142842	young	cytomegalovirus infection	5fde5c9c-5b1e-4df5-982a-3f8e7635161f
39.149315	-8.745273	young	cytomegalovirus infection	5fde5c9c-5b1e-4df5-982a-3f8e7635161f
39.60307	10.570412	young	cytomegalovirus infection	5fde5c9c-5b1e-4df5-982a-3f8e7635161f
36.090946	8.318238	young	cytomegalovirus infection	5fde5c9c-5b1e-4df5-982a-3f8e7635161f
39.91392	-1.1094712	young	cytomegalovirus infection	5fde5c9c-5b1e-4df5-982a-3f8e7635161f
42.997738	-4.638328	young	cytomegalovirus infection	5fde5c9c-5b1e-4df5-982a-3f8e7635161f
41.049355	16.350626	young	cytomegalovirus infection	5fde5c9c-5b1e-4df5-982a-3f8e7635161f
40.90756	14.846184	young	normal	46104f0b-9af5-466a-ae0f-56b8dc1969a2
37.5044	15.874587	young	normal	46104f0b-9af5-466a-ae0f-56b8dc1969a2
24.055765	-9.523442	young	normal	46104f0b-9af5-466a-ae0f-56b8dc1969a2
34.46048	-11.087041	young	normal	46104f0b-9af5-466a-ae0f-56b8dc1969a2
41.72842	10.854728	young	normal	46104f0b-9af5-466a-ae0f-56b8dc1969a2
37.08008	15.965287	young	normal	46104f0b-9af5-466a-ae0f-56b8dc1969a2
42.861248	-0.47893566	young	normal	46104f0b-9af5-466a-ae0f-56b8dc1969a2
37.76912	-1.7867177	young	normal	46104f0b-9af5-466a-ae0f-56b8dc1969a2
38.693905	11.351434	old	normal	47e00f43-6176-44a5-b4d1-f88a1920fcab
43.872585	11.680239	old	normal	47e00f43-6176-44a5-b4d1-f88a1920fcab
42.788227	8.392147	old	normal	47e00f43-6176-44a5-b4d1-f88a1920fcab
33.972668	10.87855	old	normal	47e00f43-6176-44a5-b4d1-f88a1920fcab
37.557148	7.894307	old	normal	47e00f43-6176-44a5-b4d1-f88a1920fcab
37.159233	11.228065	old	normal	47e00f43-6176-44a5-b4d1-f88a1920fcab
42.85441	12.691834	old	normal	47e00f43-6176-44a5-b4d1-f88a1920fcab
40.474586	-1.3891426	old	normal	47e00f43-6176-44a5-b4d1-f88a1920fcab
39.83841	8.843044	old	cytomegalovirus infection	aa32098f-f7b0-43f2-a00a-601d190aae94
45.896244	12.281594	old	cytomegalovirus infection	aa32098f-f7b0-43f2-a00a-601d190aae94
24.409416	-17.43662	old	cytomegalovirus infection	aa32098f-f7b0-43f2-a00a-601d190aae94
40.971077	6.0782514	old	cytomegalovirus infection	aa32098f-f7b0-43f2-a00a-601d190aae94
38.12283	18.453354	old	cytomegalovirus infection	aa32098f-f7b0-43f2-a00a-601d190aae94
39.54067	5.511363	old	cytomegalovirus infection	aa32098f-f7b0-43f2-a00a-601d190aae94
42.059658	12.391096	old	cytomegalovirus infection	aa32098f-f7b0-43f2-a00a-601d190aae94
39.698994	8.722846	old	cytomegalovirus infection	aa32098f-f7b0-43f2-a00a-601d190aae94
43.98558	12.158094	old	normal	3cb646ab-d411-4e5b-89eb-082a786c953b
45.80705	8.578607	old	normal	3cb646ab-d411-4e5b-89eb-082a786c953b
35.907024	-14.111822	old	normal	3cb646ab-d411-4e5b-89eb-082a786c953b
41.861668	-8.252822	old	normal	3cb646ab-d411-4e5b-89eb-082a786c953b
36.62583	15.976591	old	normal	3cb646ab-d411-4e5b-89eb-082a786c953b
44.734642	11.511128	old	normal	3cb646ab-d411-4e5b-89eb-082a786c953b
36.743076	-3.7824867	old	normal	3cb646ab-d411-4e5b-89eb-082a786c953b
43.879845	13.097897	old	normal	3cb646ab-d411-4e5b-89eb-082a786c953b
27.92122	5.9509654	old	cytomegalovirus infection	aa32098f-f7b0-43f2-a00a-601d190aae94
22.868256	-23.383522	old	cytomegalovirus infection	aa32098f-f7b0-43f2-a00a-601d190aae94
42.133408	11.505252	old	cytomegalovirus infection	aa32098f-f7b0-43f2-a00a-601d190aae94
37.403744	-13.543355	old	cytomegalovirus infection	aa32098f-f7b0-43f2-a00a-601d190aae94
37.127625	10.71384	old	cytomegalovirus infection	aa32098f-f7b0-43f2-a00a-601d190aae94
30.42652	5.0232487	old	cytomegalovirus infection	aa32098f-f7b0-43f2-a00a-601d190aae94
41.519424	-10.134151	old	cytomegalovirus infection	aa32098f-f7b0-43f2-a00a-601d190aae94
24.300028	2.967234	old	cytomegalovirus infection	aa32098f-f7b0-43f2-a00a-601d190aae94
21.92709	-12.138494	old	cytomegalovirus infection	0c0c49a2-b96b-432f-98a4-1decf9929149
38.700798	13.224794	old	cytomegalovirus infection	0c0c49a2-b96b-432f-98a4-1decf9929149
36.140625	16.19938	old	cytomegalovirus infection	0c0c49a2-b96b-432f-98a4-1decf9929149
42.116463	14.619034	old	cytomegalovirus infection	0c0c49a2-b96b-432f-98a4-1decf9929149
41.772434	12.980841	old	cytomegalovirus infection	0c0c49a2-b96b-432f-98a4-1decf9929149
28.342815	3.0345438	old	cytomegalovirus infection	0c0c49a2-b96b-432f-98a4-1decf9929149
42.41584	-2.624776	old	cytomegalovirus infection	0c0c49a2-b96b-432f-98a4-1decf9929149
38.860546	10.935573	old	cytomegalovirus infection	0c0c49a2-b96b-432f-98a4-1decf9929149
20.465012	-23.684278	old	cytomegalovirus infection	aa32098f-f7b0-43f2-a00a-601d190aae94
37.958622	2.953339	old	cytomegalovirus infection	aa32098f-f7b0-43f2-a00a-601d190aae94
40.32417	12.861424	old	cytomegalovirus infection	aa32098f-f7b0-43f2-a00a-601d190aae94
7.1746044	-11.076927	old	cytomegalovirus infection	aa32098f-f7b0-43f2-a00a-601d190aae94
44.905827	10.812056	old	cytomegalovirus infection	aa32098f-f7b0-43f2-a00a-601d190aae94
32.0097	12.106569	old	cytomegalovirus infection	aa32098f-f7b0-43f2-a00a-601d190aae94
42.608654	-4.0563154	old	cytomegalovirus infection	aa32098f-f7b0-43f2-a00a-601d190aae94
30.275019	-16.75629	old	cytomegalovirus infection	aa32098f-f7b0-43f2-a00a-601d190aae94
39.417534	-1.1350505	old	cytomegalovirus infection	aa32098f-f7b0-43f2-a00a-601d190aae94
24.413137	-21.523283	old	cytomegalovirus infection	aa32098f-f7b0-43f2-a00a-601d190aae94
21.732178	-20.581484	old	cytomegalovirus infection	aa32098f-f7b0-43f2-a00a-601d190aae94
43.480156	7.8895354	old	cytomegalovirus infection	aa32098f-f7b0-43f2-a00a-601d190aae94
23.305521	-16.777826	old	cytomegalovirus infection	aa32098f-f7b0-43f2-a00a-601d190aae94
42.14704	4.994098	old	cytomegalovirus infection	aa32098f-f7b0-43f2-a00a-601d190aae94
38.41319	9.531228	old	cytomegalovirus infection	aa32098f-f7b0-43f2-a00a-601d190aae94
37.057125	2.5992646	old	cytomegalovirus infection	aa32098f-f7b0-43f2-a00a-601d190aae94
42.934853	10.145944	old	normal	47e00f43-6176-44a5-b4d1-f88a1920fcab
37.86035	8.506407	old	normal	47e00f43-6176-44a5-b4d1-f88a1920fcab
29.589355	6.7164674	old	normal	47e00f43-6176-44a5-b4d1-f88a1920fcab
18.61459	-23.75773	old	normal	47e00f43-6176-44a5-b4d1-f88a1920fcab
25.320202	-23.223595	old	normal	47e00f43-6176-44a5-b4d1-f88a1920fcab
15.307511	6.797533	old	normal	47e00f43-6176-44a5-b4d1-f88a1920fcab
39.907417	9.323257	old	normal	47e00f43-6176-44a5-b4d1-f88a1920fcab
34.44218	12.394777	old	normal	47e00f43-6176-44a5-b4d1-f88a1920fcab
35.0514	9.187641	old	normal	3cb646ab-d411-4e5b-89eb-082a786c953b
45.551254	6.169794	old	normal	3cb646ab-d411-4e5b-89eb-082a786c953b
21.53775	-15.784479	old	normal	3cb646ab-d411-4e5b-89eb-082a786c953b
20.044136	4.024896	old	normal	3cb646ab-d411-4e5b-89eb-082a786c953b
42.14869	14.035264	old	normal	3cb646ab-d411-4e5b-89eb-082a786c953b
40.04204	7.74328	old	normal	3cb646ab-d411-4e5b-89eb-082a786c953b
35.39624	11.430951	old	normal	3cb646ab-d411-4e5b-89eb-082a786c953b
26.9708	9.085302	old	normal	3cb646ab-d411-4e5b-89eb-082a786c953b
43.73834	12.230796	old	normal	47e00f43-6176-44a5-b4d1-f88a1920fcab
44.0258	-2.132228	old	normal	47e00f43-6176-44a5-b4d1-f88a1920fcab
39.46835	3.9902241	old	normal	47e00f43-6176-44a5-b4d1-f88a1920fcab
42.25507	-7.180241	old	normal	47e00f43-6176-44a5-b4d1-f88a1920fcab
10.046858	-18.465511	old	normal	47e00f43-6176-44a5-b4d1-f88a1920fcab
43.17207	12.485693	old	normal	47e00f43-6176-44a5-b4d1-f88a1920fcab
37.559746	12.784901	old	normal	47e00f43-6176-44a5-b4d1-f88a1920fcab
18.476255	-23.558626	old	normal	47e00f43-6176-44a5-b4d1-f88a1920fcab
38.45051	11.371054	old	normal	3cb646ab-d411-4e5b-89eb-082a786c953b
42.65208	-6.196466	old	normal	47e00f43-6176-44a5-b4d1-f88a1920fcab
28.52768	5.038609	old	normal	47e00f43-6176-44a5-b4d1-f88a1920fcab
40.158928	8.240234	old	normal	47e00f43-6176-44a5-b4d1-f88a1920fcab
37.211	16.86608	old	normal	47e00f43-6176-44a5-b4d1-f88a1920fcab
36.0469	4.845246	old	normal	47e00f43-6176-44a5-b4d1-f88a1920fcab
36.35705	13.2342205	old	normal	47e00f43-6176-44a5-b4d1-f88a1920fcab
41.214653	8.598973	old	normal	47e00f43-6176-44a5-b4d1-f88a1920fcab
41.506523	15.666936	old	normal	47e00f43-6176-44a5-b4d1-f88a1920fcab
40.17916	8.11697	old	cytomegalovirus infection	aa32098f-f7b0-43f2-a00a-601d190aae94
41.72235	9.2986	old	cytomegalovirus infection	aa32098f-f7b0-43f2-a00a-601d190aae94
43.192604	1.9918007	old	cytomegalovirus infection	aa32098f-f7b0-43f2-a00a-601d190aae94
24.116415	-24.123396	old	cytomegalovirus infection	aa32098f-f7b0-43f2-a00a-601d190aae94
35.007008	9.207216	old	cytomegalovirus infection	aa32098f-f7b0-43f2-a00a-601d190aae94
41.16405	-14.353495	old	cytomegalovirus infection	aa32098f-f7b0-43f2-a00a-601d190aae94
28.808552	-19.115124	old	cytomegalovirus infection	aa32098f-f7b0-43f2-a00a-601d190aae94
36.45176	12.032928	old	cytomegalovirus infection	aa32098f-f7b0-43f2-a00a-601d190aae94
24.74786	-21.553432	old	cytomegalovirus infection	0c0c49a2-b96b-432f-98a4-1decf9929149
39.697	6.9541836	old	cytomegalovirus infection	0c0c49a2-b96b-432f-98a4-1decf9929149
36.72599	4.1791725	old	cytomegalovirus infection	0c0c49a2-b96b-432f-98a4-1decf9929149
33.597824	-16.423677	old	cytomegalovirus infection	0c0c49a2-b96b-432f-98a4-1decf9929149
44.062836	13.97256	old	cytomegalovirus infection	0c0c49a2-b96b-432f-98a4-1decf9929149
42.8355	12.056458	old	cytomegalovirus infection	0c0c49a2-b96b-432f-98a4-1decf9929149
22.428064	-19.084127	old	cytomegalovirus infection	0c0c49a2-b96b-432f-98a4-1decf9929149
24.392746	-20.913645	old	cytomegalovirus infection	0c0c49a2-b96b-432f-98a4-1decf9929149
38.532368	-7.8322773	old	normal	47e00f43-6176-44a5-b4d1-f88a1920fcab
39.59783	10.393049	old	normal	47e00f43-6176-44a5-b4d1-f88a1920fcab
44.931946	2.3706644	old	normal	47e00f43-6176-44a5-b4d1-f88a1920fcab
41.973713	-3.5190032	old	normal	47e00f43-6176-44a5-b4d1-f88a1920fcab
44.368122	-7.3434916	old	normal	47e00f43-6176-44a5-b4d1-f88a1920fcab
37.802135	-2.9957104	old	normal	47e00f43-6176-44a5-b4d1-f88a1920fcab
45.530056	-5.3785405	old	normal	47e00f43-6176-44a5-b4d1-f88a1920fcab
38.69881	-2.8108625	old	normal	47e00f43-6176-44a5-b4d1-f88a1920fcab
42.89154	10.196539	old	normal	3cb646ab-d411-4e5b-89eb-082a786c953b
41.713345	-2.3351104	old	normal	3cb646ab-d411-4e5b-89eb-082a786c953b
26.617073	-20.498842	old	normal	3cb646ab-d411-4e5b-89eb-082a786c953b
43.040413	14.671591	old	normal	3cb646ab-d411-4e5b-89eb-082a786c953b
33.521255	9.12002	old	normal	3cb646ab-d411-4e5b-89eb-082a786c953b
42.146755	-5.765112	old	normal	3cb646ab-d411-4e5b-89eb-082a786c953b
25.783728	-0.42485157	old	normal	3cb646ab-d411-4e5b-89eb-082a786c953b
34.43551	-15.224954	old	normal	3cb646ab-d411-4e5b-89eb-082a786c953b
40.034504	7.9488125	old	normal	3cb646ab-d411-4e5b-89eb-082a786c953b
41.83332	11.453066	old	normal	3cb646ab-d411-4e5b-89eb-082a786c953b
43.356773	-0.3713475	old	normal	3cb646ab-d411-4e5b-89eb-082a786c953b
38.113083	9.888348	old	normal	3cb646ab-d411-4e5b-89eb-082a786c953b
38.941113	7.71498	old	normal	3cb646ab-d411-4e5b-89eb-082a786c953b
40.20178	-7.256746	old	normal	3cb646ab-d411-4e5b-89eb-082a786c953b
37.654034	8.4711485	old	normal	3cb646ab-d411-4e5b-89eb-082a786c953b
41.98176	4.804168	old	normal	3cb646ab-d411-4e5b-89eb-082a786c953b
41.897053	11.527302	old	cytomegalovirus infection	aa32098f-f7b0-43f2-a00a-601d190aae94
42.52163	-12.58955	old	cytomegalovirus infection	aa32098f-f7b0-43f2-a00a-601d190aae94
42.55006	10.430449	old	cytomegalovirus infection	aa32098f-f7b0-43f2-a00a-601d190aae94
24.22846	-13.635261	old	cytomegalovirus infection	aa32098f-f7b0-43f2-a00a-601d190aae94
19.190825	-23.692574	old	cytomegalovirus infection	aa32098f-f7b0-43f2-a00a-601d190aae94
37.4528	9.650114	old	cytomegalovirus infection	aa32098f-f7b0-43f2-a00a-601d190aae94
39.18577	13.726449	old	cytomegalovirus infection	aa32098f-f7b0-43f2-a00a-601d190aae94
29.672308	8.457551	old	cytomegalovirus infection	aa32098f-f7b0-43f2-a00a-601d190aae94
41.663044	3.906548	old	cytomegalovirus infection	aa32098f-f7b0-43f2-a00a-601d190aae94
42.154858	-0.45594382	old	cytomegalovirus infection	aa32098f-f7b0-43f2-a00a-601d190aae94
13.727016	-16.863964	old	cytomegalovirus infection	aa32098f-f7b0-43f2-a00a-601d190aae94
40.25225	-14.199413	old	cytomegalovirus infection	aa32098f-f7b0-43f2-a00a-601d190aae94
28.767738	-21.944948	old	cytomegalovirus infection	aa32098f-f7b0-43f2-a00a-601d190aae94
31.516462	-18.50064	old	cytomegalovirus infection	aa32098f-f7b0-43f2-a00a-601d190aae94
34.800583	-16.829409	old	cytomegalovirus infection	aa32098f-f7b0-43f2-a00a-601d190aae94
42.878128	9.994428	old	cytomegalovirus infection	aa32098f-f7b0-43f2-a00a-601d190aae94
41.42745	-2.6946557	old	cytomegalovirus infection	aa32098f-f7b0-43f2-a00a-601d190aae94
37.16279	-11.824203	old	cytomegalovirus infection	aa32098f-f7b0-43f2-a00a-601d190aae94
41.594368	11.417063	old	cytomegalovirus infection	aa32098f-f7b0-43f2-a00a-601d190aae94
44.305553	9.825714	old	cytomegalovirus infection	aa32098f-f7b0-43f2-a00a-601d190aae94
21.59787	-15.988742	old	cytomegalovirus infection	aa32098f-f7b0-43f2-a00a-601d190aae94
40.02105	-5.105327	old	cytomegalovirus infection	aa32098f-f7b0-43f2-a00a-601d190aae94
37.319786	13.623413	old	cytomegalovirus infection	aa32098f-f7b0-43f2-a00a-601d190aae94
42.101032	4.6659994	old	cytomegalovirus infection	aa32098f-f7b0-43f2-a00a-601d190aae94
44.076424	15.076525	old	cytomegalovirus infection	aa32098f-f7b0-43f2-a00a-601d190aae94
18.956469	5.602102	old	cytomegalovirus infection	aa32098f-f7b0-43f2-a00a-601d190aae94
43.20646	11.291554	old	cytomegalovirus infection	aa32098f-f7b0-43f2-a00a-601d190aae94
38.9634	15.814388	old	cytomegalovirus infection	aa32098f-f7b0-43f2-a00a-601d190aae94
36.820183	-12.238812	old	cytomegalovirus infection	aa32098f-f7b0-43f2-a00a-601d190aae94
38.2725	15.089404	old	cytomegalovirus infection	aa32098f-f7b0-43f2-a00a-601d190aae94
45.359673	13.113463	old	cytomegalovirus infection	aa32098f-f7b0-43f2-a00a-601d190aae94
36.812374	-15.665673	old	cytomegalovirus infection	aa32098f-f7b0-43f2-a00a-601d190aae94
43.698635	-4.9913516	old	normal	47e00f43-6176-44a5-b4d1-f88a1920fcab
40.216354	11.454039	old	normal	47e00f43-6176-44a5-b4d1-f88a1920fcab
41.50408	-10.784711	old	normal	47e00f43-6176-44a5-b4d1-f88a1920fcab
42.71215	5.908808	old	normal	47e00f43-6176-44a5-b4d1-f88a1920fcab
42.100883	14.673788	old	normal	47e00f43-6176-44a5-b4d1-f88a1920fcab
43.583954	1.9376879	old	normal	47e00f43-6176-44a5-b4d1-f88a1920fcab
41.45982	-1.7329708	old	normal	47e00f43-6176-44a5-b4d1-f88a1920fcab
44.038746	-2.8342516	old	normal	47e00f43-6176-44a5-b4d1-f88a1920fcab
42.592278	11.050179	old	cytomegalovirus infection	aa32098f-f7b0-43f2-a00a-601d190aae94
31.055807	-8.691369	old	cytomegalovirus infection	aa32098f-f7b0-43f2-a00a-601d190aae94
