model	split	seed	requested_cells_per_donor	median_effective_cells_per_donor	max_effective_cells_per_donor	note	auroc	auprc	balanced_accuracy
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1320	16	8.0	8	Requested depth 16 is capped by the existing eight-cell-per-donor benchmark sample.	0.9365079365079365	0.926987514773556	0.8380952380952381
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1321	16	8.0	8	Requested depth 16 is capped by the existing eight-cell-per-donor benchmark sample.	0.7312500000000001	0.6024886571761572	0.65
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1321	16	8.0	8	Requested depth 16 is capped by the existing eight-cell-per-donor benchmark sample.	0.8625	0.8343857942130968	0.84375
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1322	16	8.0	8	Requested depth 16 is capped by the existing eight-cell-per-donor benchmark sample.	0.8461538461538461	0.6977082296920354	0.8361204013377926
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1322	16	8.0	8	Requested depth 16 is capped by the existing eight-cell-per-donor benchmark sample.	0.7725752508361206	0.6931909851414495	0.7207357859531773
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1323	16	8.0	8	Requested depth 16 is capped by the existing eight-cell-per-donor benchmark sample.	0.7662337662337662	0.5904387909009758	0.7337662337662337
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1323	16	8.0	8	Requested depth 16 is capped by the existing eight-cell-per-donor benchmark sample.	0.9025974025974026	0.8811198721913007	0.8246753246753247
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1324	16	8.0	8	Requested depth 16 is capped by the existing eight-cell-per-donor benchmark sample.	0.7619047619047619	0.7625345210652873	0.7
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1324	16	8.0	8	Requested depth 16 is capped by the existing eight-cell-per-donor benchmark sample.	0.8634920634920635	0.9147495189420658	0.8
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1325	16	8.0	8	Requested depth 16 is capped by the existing eight-cell-per-donor benchmark sample.	0.834375	0.7673078322566901	0.73125
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1325	16	8.0	8	Requested depth 16 is capped by the existing eight-cell-per-donor benchmark sample.	0.81875	0.7985209949364361	0.8
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1326	16	8.0	8	Requested depth 16 is capped by the existing eight-cell-per-donor benchmark sample.	0.6968749999999999	0.5531573200291231	0.66875
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1326	16	8.0	8	Requested depth 16 is capped by the existing eight-cell-per-donor benchmark sample.	0.790625	0.7486620280848856	0.65625
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1327	16	8.0	8	Requested depth 16 is capped by the existing eight-cell-per-donor benchmark sample.	0.8111455108359134	0.7838217197289219	0.7770897832817337
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1327	16	8.0	8	Requested depth 16 is capped by the existing eight-cell-per-donor benchmark sample.	0.894736842105263	0.9207033088955283	0.7507739938080495
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1328	16	8.0	8	Requested depth 16 is capped by the existing eight-cell-per-donor benchmark sample.	0.84375	0.8053113154153209	0.75
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1328	16	8.0	8	Requested depth 16 is capped by the existing eight-cell-per-donor benchmark sample.	0.84375	0.7998342652681856	0.84375
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1329	16	8.0	8	Requested depth 16 is capped by the existing eight-cell-per-donor benchmark sample.	0.784375	0.7276495006410709	0.75625
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1329	16	8.0	8	Requested depth 16 is capped by the existing eight-cell-per-donor benchmark sample.	0.890625	0.9186538244829321	0.8
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1330	16	8.0	8	Requested depth 16 is capped by the existing eight-cell-per-donor benchmark sample.	0.7396825396825396	0.8213219276314516	0.7095238095238096
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1330	16	8.0	8	Requested depth 16 is capped by the existing eight-cell-per-donor benchmark sample.	0.8793650793650793	0.9182042370116297	0.8142857142857143
