PC1	PC2	age_group	disease	dataset_id
-0.8849758	-0.26743492	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.0801394	2.599699	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-5.3423724	-1.7696267	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-5.7796774	-2.8576872	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-0.4275195	0.6615009	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.5236936	-1.2782698	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.995342	1.2387867	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.426687	3.398842	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.7731643	1.1009588	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.1396545	-0.2594537	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.9279046	2.5360422	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.5822017	0.07879027	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-0.15357624	-1.172396	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-5.7416043	-0.47398362	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.3705227	0.35934287	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.0143595	3.303063	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.9517446	-2.5518532	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-4.332507	-1.1439455	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-0.93644446	0.77661294	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.9743301	-1.7115394	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.8196573	-2.467559	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.9431232	-1.7299225	young	normal	b0e547f0-462b-4f81-b31b-5b0a5d96f537
-2.1289077	1.5415906	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.7942379	-2.442162	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.1447177	-0.74445766	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.4424417	1.3904387	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.9896274	-2.4385557	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.003148	-0.07818209	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
1.1501583	-1.5532478	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.69871	2.2532198	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.5443907	-1.7410705	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.675336	0.49880353	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.903157	-0.1932749	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.4401257	3.2134328	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-0.29668927	-0.73893875	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-4.6413927	-4.544597	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.7813513	-4.72014	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.0765276	-1.179592	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.9613588	-4.490294	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-5.2187076	-4.5462995	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-0.7649474	1.9145408	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-4.0417676	1.0489339	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
0.9952537	-3.4279008	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.1422218	-0.057488237	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-0.9977549	-1.1395584	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.7233377	3.382885	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.7599277	3.8953214	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.1161878	-1.582093	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.824015	2.8059645	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.6563901	-1.111864	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-5.262877	-3.3009896	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-4.504575	-2.4935787	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
0.19458418	1.3367618	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.3197873	-1.5822501	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-4.2547464	2.4395225	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.2481425	0.067615256	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-0.734372	-2.9481952	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-0.0893125	-0.44997323	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.1493971	0.38334513	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-0.85244787	-0.23251486	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.4530306	1.8405774	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.2496185	-1.7333635	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-5.300038	-3.168994	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
0.21834046	-2.2691848	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
0.9473528	-3.5500376	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-0.63260627	-2.1855323	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.4371583	0.45522988	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.211552	1.2706184	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-0.9801151	-2.7801433	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
0.87055266	-0.69560707	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.3837652	-2.6002421	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.840765	-1.9692826	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
0.7195706	-1.299436	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-4.429704	-3.168973	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.856869	-3.9214232	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-0.25270137	-1.2007892	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.3143556	4.492626	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-0.6165266	-2.866596	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.4888854	2.264637	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-4.867862	1.6137583	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.9943979	1.5650432	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.0444317	1.5795352	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-0.5629876	-0.23296587	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-0.74561054	-0.67370117	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-5.0084634	-4.4155755	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-5.6885843	-2.1949878	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.2583053	-0.22255373	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.5409617	-2.3400297	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-0.6717856	-1.818174	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-4.080317	-2.3397312	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-0.9666337	-4.0898976	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.5425729	5.2494907	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.053976	1.2205328	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.143702	3.3643606	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.0512336	-0.23991361	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-0.7694948	-1.8633337	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-4.7509828	-3.1650984	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.9400629	0.75577515	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-5.1566687	-1.3705938	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-0.94495624	-2.220196	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.5301789	-2.3954217	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.8766897	0.72553504	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.5737166	0.9341648	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-5.198904	-5.8216596	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.6123855	1.5995184	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.1907783	-2.7387962	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.6233888	-0.32183972	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
1.3863747	-0.73411417	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.0521352	-0.63649035	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-0.96634203	-1.9648029	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-5.96809	-3.0286124	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.2859325	2.3424287	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.9309283	0.9516741	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-0.9222678	3.6361113	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.535922	1.3964549	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.5197011	2.727096	old	normal	21d3e683-80a4-4d9b-bc89-ebb2df513dde
0.28054827	3.1575296	old	normal	21d3e683-80a4-4d9b-bc89-ebb2df513dde
-0.106906556	-0.71095777	old	normal	21d3e683-80a4-4d9b-bc89-ebb2df513dde
-0.6891274	1.5795395	old	normal	21d3e683-80a4-4d9b-bc89-ebb2df513dde
-2.5839062	2.2149584	old	normal	21d3e683-80a4-4d9b-bc89-ebb2df513dde
-0.86083084	0.9336379	old	normal	21d3e683-80a4-4d9b-bc89-ebb2df513dde
-1.7465714	2.1535375	old	normal	21d3e683-80a4-4d9b-bc89-ebb2df513dde
-0.805067	-1.7976968	old	normal	21d3e683-80a4-4d9b-bc89-ebb2df513dde
-0.8281082	-0.6187401	old	normal	21d3e683-80a4-4d9b-bc89-ebb2df513dde
-1.7629688	-1.589826	old	normal	21d3e683-80a4-4d9b-bc89-ebb2df513dde
-2.0272002	1.0081128	old	normal	21d3e683-80a4-4d9b-bc89-ebb2df513dde
-2.3766117	0.002399143	old	normal	21d3e683-80a4-4d9b-bc89-ebb2df513dde
3.0489302	0.3072855	young	COVID-19	242c6e7f-9016-4048-af70-d631f5eea188
1.9781262	2.455933	young	COVID-19	242c6e7f-9016-4048-af70-d631f5eea188
1.5069155	-2.6831248	young	COVID-19	242c6e7f-9016-4048-af70-d631f5eea188
2.4879858	-1.3445381	young	COVID-19	242c6e7f-9016-4048-af70-d631f5eea188
3.7144737	1.1552054	young	COVID-19	242c6e7f-9016-4048-af70-d631f5eea188
5.0435143	-1.6798817	young	COVID-19	242c6e7f-9016-4048-af70-d631f5eea188
4.5790253	1.4776148	young	COVID-19	242c6e7f-9016-4048-af70-d631f5eea188
2.7839122	3.1448028	young	COVID-19	242c6e7f-9016-4048-af70-d631f5eea188
5.000457	-0.6395141	old	COVID-19	242c6e7f-9016-4048-af70-d631f5eea188
3.4579558	1.2851555	old	COVID-19	242c6e7f-9016-4048-af70-d631f5eea188
3.02702	2.1124072	old	COVID-19	242c6e7f-9016-4048-af70-d631f5eea188
5.3383904	-0.5355703	old	COVID-19	242c6e7f-9016-4048-af70-d631f5eea188
6.591648	3.5188606	old	COVID-19	242c6e7f-9016-4048-af70-d631f5eea188
3.5558562	-1.1523404	old	COVID-19	242c6e7f-9016-4048-af70-d631f5eea188
2.2097878	0.9302948	old	COVID-19	242c6e7f-9016-4048-af70-d631f5eea188
2.497018	-1.1924303	old	COVID-19	242c6e7f-9016-4048-af70-d631f5eea188
-1.8190506	1.2339914	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.4956903	-0.49004188	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.9189723	0.99823767	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.3085515	4.5274925	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.6322019	5.4190965	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-4.388006	1.3490487	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-4.516626	0.061666153	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-0.46340525	-0.52427846	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.5404835	-2.0109012	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.9716325	-1.87763	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.837939	3.4135087	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.9775195	2.7467487	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-4.934432	1.6536859	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
0.09702076	-1.6099582	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.862466	0.57282513	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.2591388	5.061117	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.8531775	0.21200667	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.9533609	3.418014	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-5.5359674	-0.6051633	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.3906932	1.0916973	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.9609296	-3.532742	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.0665183	2.413882	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.1126304	3.5202448	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.423636	-0.55353224	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-5.987408	-1.7697257	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.9204825	0.83789104	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.549159	-0.971523	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-5.505325	-0.4813729	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.2231755	3.1343534	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.2142398	1.5845503	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.0741184	3.3565943	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.2938957	2.14563	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
1.103059	2.3980145	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.3956916	1.4435552	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-0.21141736	-3.8275554	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.1282988	-0.57813305	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.6516726	-1.095315	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.2313862	-0.36445108	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.525897	-1.5474734	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.0806215	-2.465226	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.8654846	2.8810654	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
1.2499894	2.006274	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.7512661	-0.06355934	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
0.275668	3.915542	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.2255462	1.1204387	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.7387733	-0.045070477	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.1735363	1.4908204	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.4912562	0.58391327	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-4.2875023	0.032444507	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-4.5675745	1.8253037	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-5.575858	-0.59452933	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.9830322	2.4437294	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-4.5349765	2.0799382	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-6.070397	-0.7814547	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.0109913	-2.4647582	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.5273404	-0.39207643	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
5.3280587	-0.66381407	young	normal	e522d2cd-7927-4e59-a4ed-064009569279
5.9206595	-3.474454	young	normal	e522d2cd-7927-4e59-a4ed-064009569279
4.4783077	-1.9233291	young	normal	e522d2cd-7927-4e59-a4ed-064009569279
7.410192	-0.04286696	young	normal	e522d2cd-7927-4e59-a4ed-064009569279
6.6584496	-2.2272143	young	normal	e522d2cd-7927-4e59-a4ed-064009569279
6.956366	-3.003752	young	normal	e522d2cd-7927-4e59-a4ed-064009569279
7.0271873	-0.07260708	young	normal	e522d2cd-7927-4e59-a4ed-064009569279
6.4070206	1.4713074	young	normal	e522d2cd-7927-4e59-a4ed-064009569279
6.745327	1.6811647	young	normal	e522d2cd-7927-4e59-a4ed-064009569279
7.1139054	-0.29242373	young	normal	e522d2cd-7927-4e59-a4ed-064009569279
7.9911923	0.6112635	young	normal	e522d2cd-7927-4e59-a4ed-064009569279
8.709054	0.3732619	young	normal	e522d2cd-7927-4e59-a4ed-064009569279
7.3063245	-0.3653933	young	normal	e522d2cd-7927-4e59-a4ed-064009569279
6.635151	-1.292928	young	normal	e522d2cd-7927-4e59-a4ed-064009569279
8.340492	4.7012672	young	normal	e522d2cd-7927-4e59-a4ed-064009569279
9.624029	4.1413713	young	normal	e522d2cd-7927-4e59-a4ed-064009569279
6.168261	-6.1500273	young	normal	e522d2cd-7927-4e59-a4ed-064009569279
2.410641	1.5176889	young	normal	e522d2cd-7927-4e59-a4ed-064009569279
7.304426	-2.5128555	young	normal	e522d2cd-7927-4e59-a4ed-064009569279
-1.3825128	-3.9004426	young	normal	e522d2cd-7927-4e59-a4ed-064009569279
6.4936004	0.66175795	young	normal	e522d2cd-7927-4e59-a4ed-064009569279
8.366245	1.7544582	young	normal	e522d2cd-7927-4e59-a4ed-064009569279
7.7433257	-3.6307747	young	normal	e522d2cd-7927-4e59-a4ed-064009569279
8.941403	-2.026236	young	normal	e522d2cd-7927-4e59-a4ed-064009569279
